cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,3489,160,6144,18,0,23.3275,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,294.06,1008.94,0.0
256,3157,3584,6144,0,0,118.724,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1171.08,539.45,0.0
256,3157,6144,3072,0,0,102.3026,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1164.9,658.5,0.0
256,3157,160,6144,18,0,23.2453,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,267.02,920.18,0.0
256,3286,3584,6144,0,0,121.4047,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1192.01,541.69,0.0
256,3286,6144,3072,0,0,102.2362,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1213.29,678.31,0.0
256,3286,160,6144,18,0,23.2877,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,277.42,954.31,0.0
256,3630,3584,6144,0,0,146.2357,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1093.21,481.02,0.0
256,3630,6144,3072,0,0,116.7239,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1173.95,639.38,0.0
256,3630,160,6144,18,0,23.3544,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,305.59,1046.8,0.0
256,6543,3584,6144,0,0,216.7895,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1329.19,503.35,0.0
256,6543,6144,3072,0,0,190.6604,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1295.44,626.11,0.0
256,6543,160,6144,18,0,30.8568,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,416.9,1402.51,0.0
256,3475,3584,6144,0,0,141.1701,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1084.08,483.67,0.0
256,3475,6144,3072,0,0,117.0071,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1121.1,617.49,0.0
256,3475,160,6144,18,0,23.3111,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,293.08,1005.76,0.0
256,6787,3584,6144,0,0,225.8615,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1323.38,497.51,0.0
256,6787,6144,3072,0,0,200.4129,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1278.36,614.35,0.0
256,6787,160,6144,18,0,30.9047,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,431.77,1451.37,0.0
256,3599,3584,6144,0,0,143.8105,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1102.15,486.26,0.0
256,3599,6144,3072,0,0,116.8267,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1162.9,634.74,0.0
256,3599,160,6144,18,0,23.3973,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,302.42,1036.32,0.0
256,6825,3584,6144,0,0,225.6678,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1331.93,500.18,0.0
256,6825,6144,3072,0,0,205.5309,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1253.51,601.89,0.0
256,6825,160,6144,18,0,31.2961,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,428.76,1441.07,0.0
256,6885,3584,6144,0,0,220.4276,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1375.58,515.69,0.0
256,6885,6144,3072,0,0,203.7132,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1275.81,611.78,0.0
256,6885,160,6144,18,0,30.989,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,436.82,1467.87,0.0
256,3155,3584,6144,0,0,117.8711,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1178.8,543.13,0.0
256,3155,6144,3072,0,0,102.0818,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1166.68,659.62,0.0
256,3155,160,6144,18,0,23.2997,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,266.23,917.48,0.0
256,3395,3584,6144,0,0,122.3124,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1222.41,549.53,0.0
256,3395,6144,3072,0,0,118.2183,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1084.07,600.77,0.0
256,3395,160,6144,18,0,23.3008,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,286.46,984.01,0.0
256,3381,3584,6144,0,0,123.9111,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1201.67,540.94,0.0
256,3381,6144,3072,0,0,115.6097,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1103.96,612.46,0.0
256,3381,160,6144,18,0,23.3879,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,284.22,976.48,0.0
256,3529,3584,6144,0,0,139.8879,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1111.02,493.24,0.0
256,3529,6144,3072,0,0,117.0875,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1137.74,624.15,0.0
256,3529,160,6144,18,0,23.4252,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,296.19,1015.76,0.0
256,3446,3584,6144,0,0,122.5003,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1238.87,554.23,0.0
256,3446,6144,3072,0,0,113.2643,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1148.48,633.96,0.0
256,3446,160,6144,18,0,23.4218,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,289.27,993.01,0.0
256,3256,3584,6144,0,0,120.7543,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1187.49,541.3,0.0
256,3256,6144,3072,0,0,103.0874,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1192.29,668.23,0.0
256,3256,160,6144,18,0,23.3269,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,274.43,944.4,0.0
256,3336,3584,6144,0,0,121.3007,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1211.19,547.64,0.0
256,3336,6144,3072,0,0,115.9991,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1085.61,604.45,0.0
256,3336,160,6144,18,0,23.4097,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,280.18,963.15,0.0
256,3393,3584,6144,0,0,121.3579,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1231.3,553.63,0.0
256,3393,6144,3072,0,0,114.2488,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1121.07,621.37,0.0
256,3393,160,6144,18,0,23.3549,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,285.63,981.18,0.0
256,6747,3584,6144,0,0,219.9493,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1350.94,508.46,0.0
256,6747,6144,3072,0,0,194.5401,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1309.19,629.73,0.0
256,6747,160,6144,18,0,31.217,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,424.93,1428.57,0.0
256,3252,3584,6144,0,0,122.1591,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1172.39,534.64,0.0
256,3252,6144,3072,0,0,100.6274,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1219.94,683.96,0.0
256,3252,160,6144,18,0,23.2282,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,275.26,947.3,0.0
256,3346,3584,6144,0,0,121.5163,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1212.66,547.76,0.0
256,3346,6144,3072,0,0,115.1999,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1096.42,609.97,0.0
256,3346,160,6144,18,0,23.311,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,282.21,970.0,0.0
256,3469,3584,6144,0,0,139.6541,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1093.96,488.35,0.0
256,3469,6144,3072,0,0,115.6707,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1132.1,623.82,0.0
256,3469,160,6144,18,0,23.3342,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,292.29,1003.11,0.0
256,6475,3584,6144,0,0,219.6127,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1298.47,492.76,0.0
256,6475,6144,3072,0,0,191.385,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1277.13,618.28,0.0
256,6475,160,6144,18,0,30.728,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,414.29,1394.08,0.0
256,9960,3584,6144,0,0,316.8762,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1384.26,487.91,0.0
256,9960,6144,3072,0,0,275.2379,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1366.01,624.41,0.0
256,9960,160,6144,18,0,33.7867,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,579.58,1934.62,0.0
256,3361,3584,6144,0,0,121.0603,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1222.69,551.47,0.0
256,3361,6144,3072,0,0,112.308,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1129.69,627.73,0.0
256,3361,160,6144,18,0,23.3964,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,282.44,970.6,0.0
256,3182,3584,6144,0,0,119.652,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1171.2,538.05,0.0
256,3182,6144,3072,0,0,100.3463,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1197.02,675.16,0.0
256,3182,160,6144,18,0,23.2041,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,269.61,928.78,0.0
256,3321,3584,6144,0,0,122.3235,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1195.66,541.43,0.0
256,3321,6144,3072,0,0,102.893,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1218.39,679.2,0.0
256,3321,160,6144,18,0,23.2131,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,281.28,967.13,0.0
256,6581,3584,6144,0,0,217.5246,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1332.39,503.97,0.0
256,6581,6144,3072,0,0,189.3041,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1312.3,633.68,0.0
256,6581,160,6144,18,0,31.0388,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,416.86,1402.2,0.0
256,10394,3584,6144,0,0,327.4415,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1397.97,489.81,0.0
256,10394,6144,3072,0,0,275.7498,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1422.89,647.42,0.0
256,10394,160,6144,18,0,34.3807,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,594.39,1982.79,0.0
256,3497,3584,6144,0,0,139.856,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1101.19,490.31,0.0
256,3497,6144,3072,0,0,116.4607,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1133.49,623.29,0.0
256,3497,160,6144,18,0,23.335,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,294.64,1010.83,0.0
256,3303,3584,6144,0,0,120.0387,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1211.82,549.74,0.0
256,3303,6144,3072,0,0,103.7038,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1202.31,671.22,0.0
256,3303,160,6144,18,0,23.3159,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,278.52,957.87,0.0
256,3335,3584,6144,0,0,122.1787,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1202.12,543.59,0.0
256,3335,6144,3072,0,0,112.9791,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1114.29,620.47,0.0
256,3335,160,6144,18,0,23.2208,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,282.37,970.7,0.0
256,6629,3584,6144,0,0,219.065,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1332.67,503.35,0.0
256,6629,6144,3072,0,0,191.5854,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1306.13,629.98,0.0
256,6629,160,6144,18,0,30.8679,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,422.22,1420.02,0.0
256,3145,3584,6144,0,0,118.2271,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1171.53,540.37,0.0
256,3145,6144,3072,0,0,102.623,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1156.85,654.64,0.0
256,3145,160,6144,18,0,23.2702,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,265.72,915.86,0.0
256,3570,3584,6144,0,0,143.1141,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1098.59,485.93,0.0
256,3570,6144,3072,0,0,114.8687,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1173.19,641.69,0.0
256,3570,160,6144,18,0,23.3211,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,300.97,1031.66,0.0
256,3560,3584,6144,0,0,141.9993,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1104.11,488.81,0.0
256,3560,6144,3072,0,0,115.4973,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1163.54,636.86,0.0
256,3560,160,6144,18,0,23.4069,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,299.02,1025.12,0.0
256,6352,3584,6144,0,0,218.0534,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1282.91,488.77,0.0
256,6352,6144,3072,0,0,186.8396,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1283.35,623.21,0.0
256,6352,160,6144,18,0,30.2967,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,412.21,1387.69,0.0
256,3310,3584,6144,0,0,121.3819,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1200.95,544.42,0.0
256,3310,6144,3072,0,0,104.0114,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1201.29,670.27,0.0
256,3310,160,6144,18,0,23.333,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,278.91,959.11,0.0
256,13472,3584,6144,0,0,412.8277,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1437.18,487.76,0.0
256,13472,6144,3072,0,0,365.2924,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1392.18,618.15,0.0
256,13472,160,6144,0,0,46.5412,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,569.11,1892.22,0.0
256,3287,3584,6144,0,0,119.4927,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1211.46,550.47,0.0
256,3287,6144,3072,0,0,104.8998,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1182.84,661.23,0.0
256,3287,160,6144,18,0,23.2853,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,277.54,954.69,0.0
256,3185,3584,6144,0,0,119.8952,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1169.92,537.29,0.0
256,3185,6144,3072,0,0,103.3754,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1163.04,655.82,0.0
256,3185,160,6144,18,0,23.1862,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,270.07,930.33,0.0
256,12889,3584,6144,0,0,406.4213,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1396.66,476.35,0.0
256,12889,6144,3072,0,0,340.242,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1429.99,637.34,0.0
256,12889,160,6144,0,0,46.5673,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,544.18,1810.23,0.0
256,3305,3584,6144,0,0,119.1531,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1221.56,554.05,0.0
256,3305,6144,3072,0,0,103.0462,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1210.71,675.81,0.0
256,3305,160,6144,18,0,23.3403,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,278.4,957.42,0.0
256,3389,3584,6144,0,0,122.0395,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1222.98,550.1,0.0
256,3389,6144,3072,0,0,113.2343,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1129.79,626.4,0.0
256,3389,160,6144,18,0,23.3822,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,284.96,978.93,0.0
256,3105,3584,6144,0,0,117.3509,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1165.26,539.87,0.0
256,3105,6144,3072,0,0,102.195,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1146.92,651.37,0.0
256,3105,160,6144,18,0,23.2135,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,262.98,906.96,0.0
256,3472,3584,6144,0,0,140.4181,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1088.94,485.97,0.0
256,3472,6144,3072,0,0,116.6699,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1123.37,618.88,0.0
256,3472,160,6144,18,0,23.4429,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,291.19,999.28,0.0
256,6661,3584,6144,0,0,221.1199,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1326.66,500.59,0.0
256,6661,6144,3072,0,0,196.0345,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1282.65,618.19,0.0
256,6661,160,6144,18,0,30.967,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,422.9,1422.15,0.0
256,3409,3584,6144,0,0,124.3807,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1207.04,541.89,0.0
256,3409,6144,3072,0,0,114.9295,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1119.69,619.83,0.0
